district_id,district_name,school_id,school_name,address,city,state,zip,county,full_address,lon,lat
2241,Forest Grove SD 15,5850,Tuality Plains High School,2701 Taylor Way,Forest Grove,OR,97116,Washington,"2701 Taylor Way Forest Grove, OR 97116",-123.0990761,45.50833739999999
1977,Redmond SD 2J,261,Tumalo Community School,19835 2nd St,Bend,OR,97701,Deschutes,"19835 2nd St Bend, OR 97701",-121.3324875,44.1508619
1928,Oregon City SD 62,116,Tumwata Middle,14133 S Donovan Rd,Oregon City,OR,97045,Clackamas,"14133 S Donovan Rd Oregon City, OR 97045",-122.5777263,45.3566168
2243,Beaverton SD 48J,5652,Tumwater Middle School,650 NW 118th Ave,Portland,OR,97229,Washington,"650 NW 118th Ave Portland, OR 97229",-122.7979584,45.5237993
2139,Cascade SD 5,790,Turner Elem,7800 School Ave,Turner,OR,97392,Marion,"7800 School Ave Turner, OR 97392",-122.9476632,44.8425135
2242,Tigard-Tualatin SD 23J,1145,Twality Middle,14650 SW 97th Ave,Tigard,OR,97224,Washington,"14650 SW 97th Ave Tigard, OR 97224",-122.7740405,45.4139711
2082,Eugene SD 4J,530,Twin Oaks Elem,85916 Bailey Hill Rd,Eugene,OR,97405,Lane,"85916 Bailey Hill Rd Eugene, OR 97405",-123.1752268,43.9936313
2082,Eugene SD 4J,1861,Twin Rivers Charter School,2621 Augusta St,Eugene,OR,97403,Lane,"2621 Augusta St Eugene, OR 97403",-123.0495781,44.0320955
2083,Springfield SD 19,5059,Two Rivers Dos Rios Elem,1084 G St,Springfield,OR,97477,Lane,"1084 G St Springfield, OR 97477",-123.0105216,44.0526967
2210,Ukiah SD 80R,3432,Ukiah Charter School,201 Hill St,Ukiah,OR,97880,Umatilla,"201 Hill St Ukiah, OR 97880",-118.9329587,45.1359934
2204,Umatilla SD 6R,1033,Umatilla High,1400 7th St,Umatilla,OR,97882,Umatilla,"1400 7th St Umatilla, OR 97882",-119.3367326,45.9161683
2059,Lake County SD 7,489,Union Elem,92398 Water Users Ln,Lakeview,OR,97630,Lake,"92398 Water Users Ln Lakeview, OR 97630",-120.4940979,42.1128405
2213,Union SD 5,1074,Union Elem,166 W Dearborn St,Union,OR,97883,Union,"166 W Dearborn St Union, OR 97883",-117.8663522,45.2066566
2213,Union SD 5,1074,Union Elem,166 W Dearborn St,Union,OR,97883,Union,"166 W Dearborn St Union, OR 97883",-117.8663522,45.2066566
2213,Union SD 5,1075,Union High,540 S Main St,Union,OR,97883,Union,"540 S Main St Union, OR 97883",-117.8660824,45.2060375
2213,Union SD 5,1075,Union High,540 S Main St,Union,OR,97883,Union,"540 S Main St Union, OR 97883",-117.8660824,45.2060375
2213,Union SD 5,1075,Union High,540 S Main St,Union,OR,97883,Union,"540 S Main St Union, OR 97883",-117.8660824,45.2060375
2213,Union SD 5,1075,Union High,540 S Main St,Union,OR,97883,Union,"540 S Main St Union, OR 97883",-117.8660824,45.2060375
2043,Eagle Point SD 9,4378,URCEO-Upper Rogue Ctr for Ed Opportunities,140 E. Main St,Eagle Point,OR,97524,Jackson,"140 E. Main St Eagle Point, OR 97524",-122.7997296,42.4701471
2116,Vale SD 84,701,Vale Elem,403  E  St W,Vale,OR,97918,Malheur,"403  E  St W Vale, OR 97918",-117.2429988,43.97858069999999
2116,Vale SD 84,713,Vale High,505 Viking Dr,Vale,OR,97918,Malheur,"505 Viking Dr Vale, OR 97918",-117.2539773,43.9772887
2116,Vale SD 84,1357,Vale Middle,505 Viking Dr,Vale,OR,97918,Malheur,"505 Viking Dr Vale, OR 97918",-117.2539773,43.9772887
2142,Salem-Keizer SD 24J,4390,Valley Inquiry Charter School,5774 Hazelgreen Rd NE,Salem,OR,97305,Marion,"5774 Hazelgreen Rd NE Salem, OR 97305",-122.9422657,45.0066788
2048,Medford SD 549C,5304,Valley School of SO OR,857 Valley View Dr,Medford,OR,97504,Jackson,"857 Valley View Dr Medford, OR 97504",-122.843595,42.335982
2146,Woodburn SD 103,1360,Valor Middle,450 Parr Rd,Woodburn,OR,97071,Marion,"450 Parr Rd Woodburn, OR 97071",-122.8724234,45.135275300000004
2084,Fern Ridge SD 28J,566,Veneta Elem,88131 Territorial Rd,Veneta,OR,97487,Lane,"88131 Territorial Rd Veneta, OR 97487",-123.3503341,44.0498449
2187,David Douglas SD 40,978,Ventura Park Elem,145 SE 117th Ave,Portland,OR,97216,Multnomah,"145 SE 117th Ave Portland, OR 97216",-122.5445036,45.5211113
1977,Redmond SD 2J,1325,Vern Patrick Elem,3001 SW Obsidian,Redmond,OR,97756,Deschutes,"3001 SW Obsidian Redmond, OR 97756",-121.2031519,44.2629706
1924,North Clackamas SD 12,4714,Verne A Duncan Elem,14898 SE Parklane Dr,Happy Valley,OR,97015,Clackamas,"14898 SE Parklane Dr Happy Valley, OR 97015",-122.4878801,45.4157251
2180,Portland SD 1J,895,Vernon,2044 NE Killingsworth St,Portland,OR,97211,Multnomah,"2044 NE Killingsworth St Portland, OR 97211",-122.6438366,45.5623398
1947,Vernonia SD 47J,177,Vernonia Elem,1000 Missouri Ave,Vernonia,OR,97064,Columbia,"1000 Missouri Ave Vernonia, OR 97064",-123.1786789,45.8608311
1947,Vernonia SD 47J,178,Vernonia High,1000 Missouri Ave,Vernonia,OR,97064,Columbia,"1000 Missouri Ave Vernonia, OR 97064",-123.1786789,45.8608311
1947,Vernonia SD 47J,4396,Vernonia Middle,1000 Missouri Ave,Vernonia,OR,97064,Columbia,"1000 Missouri Ave Vernonia, OR 97064",-123.1786789,45.8608311
2180,Portland SD 1J,896,Vestal Elem,161 NE 82nd Ave,Portland,OR,97220,Multnomah,"161 NE 82nd Ave Portland, OR 97220",-122.5796921,45.5246104
2138,Silver Falls SD 4J,777,Victor Point Elem,1175 Victor Point Rd SE,Silverton,OR,97381,Marion,"1175 Victor Point Rd SE Silverton, OR 97381",-122.7562359,44.9156349
1924,North Clackamas SD 12,79,View Acres Elem,4828 SE View Acres Rd,Milwaukie,OR,97267,Clackamas,"4828 SE View Acres Rd Milwaukie, OR 97267",-122.6131945,45.41744449999999
2082,Eugene SD 4J,3229,Village School,3411 Willamette St,Eugene,OR,97405,Lane,"3411 Willamette St Eugene, OR 97405",-123.0909821,44.0187824
2009,Prairie City SD 4,5809,Virtual Preparatory Academy of Oregon,740 S Overholt St,Prairie City,OR,97869,Grant,"740 S Overholt St Prairie City, OR 97869",-118.7091488,44.4561588
2243,Beaverton SD 48J,1177,Vose Elem,11350 SW Denney Rd,Beaverton,OR,97008,Washington,"11350 SW Denney Rd Beaverton, OR 97008",-122.7937656,45.4684263
2239,Hillsboro SD 1J,1119,W L Henry Elem,1060 SE 24th Ave,Hillsboro,OR,97123,Washington,"1060 SE 24th Ave Hillsboro, OR 97123",-122.9565283,45.5120386
2239,Hillsboro SD 1J,1114,W Verne McKinney Elem,535 NW Darnielle St,Hillsboro,OR,97124,Washington,"535 NW Darnielle St Hillsboro, OR 97124",-122.9954027,45.5305688
2115,Arock SD 81,711,W W Jones Elem,3513 Arock Rd,Arock,OR,97902,Malheur,"3513 Arock Rd Arock, OR 97902",-117.5258087,42.9127011
2142,Salem-Keizer SD 24J,768,Waldo Middle,2805 Lansing Ave NE,Salem,OR,97301,Marion,"2805 Lansing Ave NE Salem, OR 97301",-122.997911,44.9615824
2097,Lincoln County SD,630,Waldport High,3000 Crestline Dr,Waldport,OR,97394,Lincoln,"3000 Crestline Dr Waldport, OR 97394",-124.0672319,44.4055764
2097,Lincoln County SD,624,Waldport Middle,2750 Crestline Dr,Waldport,OR,97394,Lincoln,"2750 Crestline Dr Waldport, OR 97394",-124.0669529,44.4062253
2041,Ashland SD 5,379,Walker Elem,364 Walker Ave,Ashland,OR,97520,Jackson,"364 Walker Ave Ashland, OR 97520",-122.687005,42.1885477
2142,Salem-Keizer SD 24J,769,Walker Middle,1075 8th St NW,Salem,OR,97304,Polk,"1075 8th St NW Salem, OR 97304",-123.0592551,44.9476886
2220,Wallowa SD 12,1088,Wallowa Elem,315 First St,Wallowa,OR,97885,Wallowa,"315 First St Wallowa, OR 97885",-117.5327748,45.5709123
2220,Wallowa SD 12,1089,Wallowa High,315 First St,Wallowa,OR,97885,Wallowa,"315 First St Wallowa, OR 97885",-117.5327748,45.5709123
2220,Wallowa SD 12,5728,Wallowa Middle School,315 W 1st St.,Wallowa,OR,97885,Wallowa,"315 W 1st St. Wallowa, OR 97885",-117.5327748,45.5709123
2182,Reynolds SD 7,2263,Walt Morey Middle,2801 SW Lucas Avenue,Troutdale,OR,97060,Multnomah,"2801 SW Lucas Avenue Troutdale, OR 97060",-122.4071557,45.5223877
1931,Gladstone SD 115,137,Walter L Kraxberger Middle,17777 Webster Rd,Gladstone,OR,97027,Clackamas,"17777 Webster Rd Gladstone, OR 97027",-122.5872192,45.3952671
2083,Springfield SD 19,558,Walterville Elem,40589 McKenzie Hwy,Springfield,OR,97478,Lane,"40589 McKenzie Hwy Springfield, OR 97478",-122.7618003,44.0792753
2053,Jefferson County SD 509J,432,Warm Springs K-8 Academy,50 Chukar Road,Warm Springs,OR,97761,Jefferson,"50 Chukar Road Warm Springs, OR 97761",-121.2566099,44.7579994
1944,Scappoose SD 1J,160,Warren Elem,34555 Berg Rd,Warren,OR,97053,Columbia,"34555 Berg Rd Warren, OR 97053",-122.8555147,45.8131208
1936,Warrenton-Hammond SD 30,156,Warrenton Grade,820 SW Cedar St,Warrenton,OR,97146,Clatsop,"820 SW Cedar St Warrenton, OR 97146",-123.9306386,46.1587274
1936,Warrenton-Hammond SD 30,157,Warrenton High,1700 SE Main,Warrenton,OR,97146,Clatsop,"1700 SE Main Warrenton, OR 97146",-123.927545,46.155549
1936,Warrenton-Hammond SD 30,5664,Warrenton Middle School,1050 SE Warrior Way,Warrenton,OR,97146,Clatsop,"1050 SE Warrior Way Warrenton, OR 97146",-123.91526,46.13856699999999
1936,Warrenton-Hammond SD 30,5722,Warrior Academy,820 SW Cedar Ave,Warrenton,OR,97146,Clatsop,"820 SW Cedar Ave Warrenton, OR 97146",-123.9306386,46.1587274
2256,McMinnville SD 40,1232,Wascher Elem,986 7th St,Lafayette,OR,97127,Yamhill,"986 7th St Lafayette, OR 97127",-123.1061028,45.2453873
2048,Medford SD 549C,419,Washington Elem,610 S Peach St,Medford,OR,97501,Jackson,"610 S Peach St Medford, OR 97501",-122.8833733,42.3169894
2142,Salem-Keizer SD 24J,763,Washington Elem,3165 Lansing Ave NE,Salem,OR,97303,Marion,"3165 Lansing Ave NE Salem, OR 97303",-122.9982862,44.9647402
2146,Woodburn SD 103,797,Washington Elem,777 E Lincoln St,Woodburn,OR,97071,Marion,"777 E Lincoln St Woodburn, OR 97071",-122.8464801,45.1437939
2207,Pendleton SD 16,1049,Washington Elem,1205 SE Byers Ave,Pendleton,OR,97801,Umatilla,"1205 SE Byers Ave Pendleton, OR 97801",-118.7736354,45.6765592
2100,Greater Albany Public SD 8J,648,Waverly Elem,425 Columbus ST SE,Albany,OR,97321,Linn,"425 Columbus ST SE Albany, OR 97321",-123.0775267,44.6375013
2142,Salem-Keizer SD 24J,3374,Weddle Elem,1825 Alder Dr NE,Keizer,OR,97303,Marion,"1825 Alder Dr NE Keizer, OR 97303",-123.0125277,44.9857929
1926,Oregon Trail SD 46,88,Welches Elem,24901 E Salmon River Rd,Welches,OR,97067,Clackamas,"24901 E Salmon River Rd Welches, OR 97067",-121.9486502,45.3434693
1926,Oregon Trail SD 46,88,Welches Elem,24901 E Salmon River Rd,Welches,OR,97067,Clackamas,"24901 E Salmon River Rd Welches, OR 97067",-121.9486502,45.3434693
1926,Oregon Trail SD 46,2392,Welches Middle,24903 E Salmon River Rd,Welches,OR,97067,Clackamas,"24903 E Salmon River Rd Welches, OR 97067",-121.9470792,45.3436178
1926,Oregon Trail SD 46,2392,Welches Middle,24903 E Salmon River Rd,Welches,OR,97067,Clackamas,"24903 E Salmon River Rd Welches, OR 97067",-121.9470792,45.3436178
2100,Greater Albany Public SD 8J,649,West Albany High,1130 Queen Ave SW,Albany,OR,97321,Linn,"1130 Queen Ave SW Albany, OR 97321",-123.116239,44.622525
2084,Fern Ridge SD 28J,4045,West Lane Charter School,24967 Highway 126,Veneta,OR,97487,Lane,"24967 Highway 126 Veneta, OR 97487",-123.3552016,44.0549235
1922,West Linn-Wilsonville SD 3J,51,West Linn High,"5464 W ""A"" St",West Linn,OR,97068,Clackamas,"5464 W ""A"" St West Linn, OR 97068",-122.6169414,45.3625842
2183,Gresham-Barlow SD 10J,942,West Orient Middle,29805 SE Orient Dr,Gresham,OR,97080,Multnomah,"29805 SE Orient Dr Gresham, OR 97080",-122.3566806,45.46893559999999
2206,Hermiston SD 8,1038,West Park Elem,555 SW 7th St,Hermiston,OR,97838,Umatilla,"555 SW 7th St Hermiston, OR 97838",-119.2993053,45.83730449999999
2187,David Douglas SD 40,979,West Powellhurst Elem,2921 SE 116th Ave,Portland,OR,97266,Multnomah,"2921 SE 116th Ave Portland, OR 97266",-122.5433372,45.5015229
2142,Salem-Keizer SD 24J,3463,West Salem High,1776 Titan Way,Salem,OR,97304,Polk,"1776 Titan Way Salem, OR 97304",-123.0843389,44.9590481
2003,Sutherlin SD 130,320,West Sutherlin Intermed,531 N Comstock Rd,Sutherlin,OR,97479,Douglas,"531 N Comstock Rd Sutherlin, OR 97479",-123.3320448,43.3918948
2180,Portland SD 1J,898,West Sylvan Middle,8111 SW West Slope Dr,Portland,OR,97225,Washington,"8111 SW West Slope Dr Portland, OR 97225",-122.7622985,45.5044894
2243,Beaverton SD 48J,1178,West Tualatin View Elem,8800 SW Leahy Rd,Portland,OR,97225,Washington,"8800 SW Leahy Rd Portland, OR 97225",-122.76677,45.5151895
2239,Hillsboro SD 1J,1111,West Union Elem,23870 NW West Union Rd,Hillsboro,OR,97124,Washington,"23870 NW West Union Rd Hillsboro, OR 97124",-122.9237942,45.5769914
2208,Athena-Weston SD 29RJ,1055,Weston Middle,205 E Wallace,Weston,OR,97886,Umatilla,"205 E Wallace Weston, OR 97886",-118.4221663,45.8126876
2208,Athena-Weston SD 29RJ,1056,Weston-McEwen High,540 E Main St,Athena,OR,97813,Umatilla,"540 E Main St Athena, OR 97813",-118.4866535,45.8101817
1923,Lake Oswego SD 7J,58,Westridge Elem,3400 Royce Way,Lake Oswego,OR,97034,Clackamas,"3400 Royce Way Lake Oswego, OR 97034",-122.7119724,45.3950412
2024,Hood River County SD,366,Westside Elem,3685 Belmont Dr,Hood River,OR,97031,Hood River,"3685 Belmont Dr Hood River, OR 97031",-121.5430447,45.6952758
1976,Bend-LaPine Administrative SD 1,3221,Westside Village Magnet School at Kingston Elem,1101 NW 12th St,Bend,OR,97701,Deschutes,"1101 NW 12th St Bend, OR 97701",-121.3294919,44.0603715
2243,Beaverton SD 48J,1320,Westview High,4200 NW 185th Ave,Portland,OR,97229,Washington,"4200 NW 185th Ave Portland, OR 97229",-122.8656594,45.5503499
1924,North Clackamas SD 12,72,Whitcomb Elem,7400 SE Thompson Rd,Milwaukie,OR,97222,Clackamas,"7400 SE Thompson Rd Milwaukie, OR 97222",-122.5873525,45.4423454
2043,Eagle Point SD 9,4021,White Mountain Middle,550 Wilson Way,White City,OR,97503,Jackson,"550 Wilson Way White City, OR 97503",-122.8282596,42.43790509999999
2142,Salem-Keizer SD 24J,770,Whiteaker Middle,1605 Lockhaven Dr NE,Keizer,OR,97303,Marion,"1605 Lockhaven Dr NE Keizer, OR 97303",-123.0115446,45.00814829999999
2243,Beaverton SD 48J,1185,Whitford Middle,7935 SW Scholls Ferry Rd,Beaverton,OR,97008,Washington,"7935 SW Scholls Ferry Rd Beaverton, OR 97008",-122.7820781,45.46294779999999
2180,Portland SD 1J,900,Whitman Elem,7326 SE Flavel St,Portland,OR,97206,Multnomah,"7326 SE Flavel St Portland, OR 97206",-122.5877156,45.4683958
2190,Dallas SD 2,993,Whitworth Elem,1151 SE Miller Ave,Dallas,OR,97338,Polk,"1151 SE Miller Ave Dallas, OR 97338",-123.2979207,44.9172985
2182,Reynolds SD 7,952,Wilkes Elem,17020 NE Wilkes Rd,Portland,OR,97230,Multnomah,"17020 NE Wilkes Rd Portland, OR 97230",-122.4883086,45.54172
2082,Eugene SD 4J,534,Willagillespie Elem,1125 Willagillespie Rd,Eugene,OR,97401,Lane,"1125 Willagillespie Rd Eugene, OR 97401",-123.0997741,44.0711805
2103,Scio SD 95,5457,Willamette Connections Academy,38776 NW Cherry St,Scio,OR,97374,Linn,"38776 NW Cherry St Scio, OR 97374",-122.8524715,44.7058546
2256,McMinnville SD 40,1228,Willamette Elem,1600 SW Fellows St,McMinnville,OR,97128,Yamhill,"1600 SW Fellows St McMinnville, OR 97128",-123.2174933,45.2001572
2088,Bethel SD 52,588,Willamette High,1801 Echo Hollow Rd,Eugene,OR,97402,Lane,"1801 Echo Hollow Rd Eugene, OR 97402",-123.1664162,44.081502
2083,Springfield SD 19,4058,Willamette Leadership Academy,380 Q St Ste 13,Springfield,OR,97477,Lane,"380 Q St Ste 13 Springfield, OR 97477",-123.0210939,44.0625532
2084,Fern Ridge SD 28J,4058,Willamette Leadership Academy,380 Q St Ste 13,Springfield,OR,97477,Lane,"380 Q St Ste 13 Springfield, OR 97477",-123.0210939,44.0625532
1922,West Linn-Wilsonville SD 3J,1286,Willamette Primary,1403 SE 12th St,West Linn,OR,97068,Clackamas,"1403 SE 12th St West Linn, OR 97068",-122.6528133,45.343399
2255,Willamina SD 30J,1224,Willamina Elem,1100 Oaken Hills Dr,Willamina,OR,97396,Yamhill,"1100 Oaken Hills Dr Willamina, OR 97396",-123.4745013,45.0847887
2255,Willamina SD 30J,1226,Willamina High,1100 Oaken Hills Dr,Willamina,OR,97396,Yamhill,"1100 Oaken Hills Dr Willamina, OR 97396",-123.4745013,45.0847887
2255,Willamina SD 30J,1225,Willamina Middle,1100 Oaken Hills Dr,Willamina,OR,97396,Yamhill,"1100 Oaken Hills Dr Willamina, OR 97396",-123.4745013,45.0847887
1976,Bend-LaPine Administrative SD 1,4680,William E Miller Elem,300 NW Crosby Dr,Bend,OR,97701,Deschutes,"300 NW Crosby Dr Bend, OR 97701",-121.3676481,44.0537946
2117,Willamette ESD,1828,William P Lord High,2630 N Pacific Hwy,Woodburn,OR,97071,Marion,"2630 N Pacific Hwy Woodburn, OR 97071",-122.8192859,45.15550580000001
2436,ODE/Youth Corrections Education,1828,William P Lord High,2630 N Pacific Hwy,Woodburn,OR,97071,Marion,"2630 N Pacific Hwy Woodburn, OR 97071",-122.8192859,45.15550580000001
3477,ODE YCEP District,1828,William P Lord High,2630 N Pacific Hwy,Woodburn,OR,97071,Marion,"2630 N Pacific Hwy Woodburn, OR 97071",-122.8192859,45.15550580000001
2243,Beaverton SD 48J,1179,William Walker Elem,11940 SW Lynnfield Ln,Portland,OR,97225,Washington,"11940 SW Lynnfield Ln Portland, OR 97225",-122.8001713,45.5015774
2055,Three Rivers/Josephine County SD,453,Williams Elem,20691 Williams Hwy,Williams,OR,97544,Josephine,"20691 Williams Hwy Williams, OR 97544",-123.2733965,42.2186611
2116,Vale SD 84,706,Willowcreek Elem,2300 9th Ave W,Vale,OR,97918,Malheur,"2300 9th Ave W Vale, OR 97918",-117.3655421,44.1130973
2048,Medford SD 549C,420,Wilson Elem,1400 Johnson St,Medford,OR,97504,Jackson,"1400 Johnson St Medford, OR 97504",-122.8667038,42.3453421
1922,West Linn-Wilsonville SD 3J,1323,Wilsonville High,6800 Wilsonville Rd,Wilsonville,OR,97070,Clackamas,"6800 Wilsonville Rd Wilsonville, OR 97070",-122.7475746,45.3072512
1991,Douglas County SD 4,277,Winchester Elem,217 Pioneer Way,Winchester,OR,97495,Douglas,"217 Pioneer Way Winchester, OR 97495",-123.3507808,43.2825982
2147,Morrow SD 1,4047,Windy River Elem,500 Tatone St,Boardman,OR,97818,Morrow,"500 Tatone St Boardman, OR 97818",-119.7038436,45.8272611
2082,Eugene SD 4J,540,Winston Churchill High,1850 Bailey Hill Rd,Eugene,OR,97405,Lane,"1850 Bailey Hill Rd Eugene, OR 97405",-123.1512419,44.0392265
2002,Winston-Dillard SD 116,315,Winston Middle,330 SE Thompson,Winston,OR,97496,Douglas,"330 SE Thompson Winston, OR 97496",-123.4092609,43.1144994
1964,Coquille SD 8,5498,Winter Lakes Elementary,1742 N Fir St,Coquille,OR,97423,Coos,"1742 N Fir St Coquille, OR 97423",-124.1956591,43.1900589
1964,Coquille SD 8,4857,Winter Lakes High,1501 W Central Ave,Coquille,OR,97423,Coos,"1501 W Central Ave Coquille, OR 97423",-124.2063358,43.1845415
2180,Portland SD 1J,1364,Winterhaven School,3830 SE 14th Ave,Portland,OR,97202,Multnomah,"3830 SE 14th Ave Portland, OR 97202",-122.6508107,45.4949175
2239,Hillsboro SD 1J,1151,Witch Hazel Elem,4950 SE Davis Rd,Hillsboro,OR,97123,Washington,"4950 SE Davis Rd Hillsboro, OR 97123",-122.9318121,45.49338669999999
2146,Woodburn SD 103,4230,Woodburn Arthur Academy,575 Gatch St,Woodburn,OR,97071,Marion,"575 Gatch St Woodburn, OR 97071",-122.8490628,45.1408881
2146,Woodburn SD 103,800,Woodburn High,1785 N Front St,Woodburn,OR,97071,Marion,"1785 N Front St Woodburn, OR 97071",-122.8481229,45.1534858
2146,Woodburn SD 103,4544,Woodburn Success,610 Young St,Woodburn,OR,97071,Marion,"610 Young St Woodburn, OR 97071",-122.8517258,45.139534
2055,Three Rivers/Josephine County SD,5063,Woodland Charter School,301 Murphy Creek Rd,Grants Pass,OR,97527,Josephine,"301 Murphy Creek Rd Grants Pass, OR 97527",-123.3321516,42.33155989999999
2182,Reynolds SD 7,1365,Woodland Elem,21607 NE Glisan Street,Fairview,OR,97024,Multnomah,"21607 NE Glisan Street Fairview, OR 97024",-122.4409993,45.52870120000001
2180,Portland SD 1J,902,Woodlawn Elem,7200 NE 11th Ave,Portland,OR,97211,Multnomah,"7200 NE 11th Ave Portland, OR 97211",-122.6531854,45.5749134
2180,Portland SD 1J,903,Woodmere Elem,7900 SE Duke St,Portland,OR,97206,Multnomah,"7900 SE Duke St Portland, OR 97206",-122.5824729,45.4745839
2180,Portland SD 1J,904,Woodstock Elem,5601 SE 50th Ave,Portland,OR,97206,Multnomah,"5601 SE 50th Ave Portland, OR 97206",-122.612305,45.4820555
2142,Salem-Keizer SD 24J,737,Wright Elem,4060 Lone Oak Rd SE,Salem,OR,97302,Marion,"4060 Lone Oak Rd SE Salem, OR 97302",-123.0474806,44.8962124
2024,Hood River County SD,367,WyEast Middle,3000 Wy'East Rd,Hood River,OR,97031,Hood River,"3000 Wy'East Rd Hood River, OR 97031",-121.5583259,45.6379613
2251,Yamhill Carlton SD 1,1213,Yamhill Carlton Elem,420 S Third St,Carlton,OR,97111,Yamhill,"420 S Third St Carlton, OR 97111",-123.1715085,45.2909641
2251,Yamhill Carlton SD 1,1238,Yamhill Carlton High,275 N Maple St,Yamhill,OR,97148,Yamhill,"275 N Maple St Yamhill, OR 97148",-123.1869157,45.3432964
2251,Yamhill Carlton SD 1,4564,Yamhill Carlton Intermediate,310 E Main,Yamhill,OR,97148,Yamhill,"310 E Main Yamhill, OR 97148",-123.1861441,45.3419444
2097,Lincoln County SD,618,Yaquina View Elem,351 SE Harney St,Newport,OR,97365,Lincoln,"351 SE Harney St Newport, OR 97365",-124.0415958,44.6336874
2083,Springfield SD 19,559,Yolanda Elem,2350 Yolanda Ave,Springfield,OR,97477,Lane,"2350 Yolanda Ave Springfield, OR 97477",-122.9904201,44.0731592
1997,Yoncalla SD 32,299,Yoncalla Elem,401 1st St,Yoncalla,OR,97499,Douglas,"401 1st St Yoncalla, OR 97499",-123.2864043,43.6012451
