district_id,district_name,school_id,school_name,school_year,level,grade,student_group,fall_ct,fall_pct,spring_ct,spring_pct,reported_fall_ct,reported_spring_ct,fall_ct_pps,fall_pct_pps
1896,Burnt River SD 30J,,,2019,district,2,all,5,,,,,,,
1896,Burnt River SD 30J,,,2019,district,5,all,3,,,,,,,
1896,Burnt River SD 30J,,,2019,district,6,all,1,,,,,,,
1896,Burnt River SD 30J,,,2019,district,7,all,3,,,,,,,
1896,Burnt River SD 30J,,,2019,district,9,all,4,,,,,,,
1896,Burnt River SD 30J,,,2019,district,10,all,10,,,,,,,
1896,Burnt River SD 30J,,,2019,district,11,all,13,,,,,,,
1896,Burnt River SD 30J,,,2019,district,12,all,8,,,,,,,
2046,Butte Falls SD 91,,,2019,district,all,all,218,,,,,,,
2046,Butte Falls SD 91,,,2019,district,all,aian,1,0.5,,,,,,
2046,Butte Falls SD 91,,,2019,district,all,asian,,0,,,,,,
2046,Butte Falls SD 91,,,2019,district,all,nhpi,,0,,,,,,
2046,Butte Falls SD 91,,,2019,district,all,black,,0,,,,,,
2046,Butte Falls SD 91,,,2019,district,all,hispanic,18,8.3,,,,,,
2046,Butte Falls SD 91,,,2019,district,all,white,193,88.5,,,,,,
2046,Butte Falls SD 91,,,2019,district,all,multi,6,2.8,,,,,,
2046,Butte Falls SD 91,,,2019,district,k,all,21,,,,,,,
2046,Butte Falls SD 91,,,2019,district,1,all,11,,,,,,,
2046,Butte Falls SD 91,,,2019,district,2,all,14,,,,,,,
2046,Butte Falls SD 91,,,2019,district,3,all,22,,,,,,,
2046,Butte Falls SD 91,,,2019,district,4,all,19,,,,,,,
2046,Butte Falls SD 91,,,2019,district,5,all,16,,,,,,,
2046,Butte Falls SD 91,,,2019,district,6,all,19,,,,,,,
2046,Butte Falls SD 91,,,2019,district,7,all,11,,,,,,,
2046,Butte Falls SD 91,,,2019,district,8,all,18,,,,,,,
2046,Butte Falls SD 91,,,2019,district,9,all,23,,,,,,,
2046,Butte Falls SD 91,,,2019,district,10,all,14,,,,,,,
2046,Butte Falls SD 91,,,2019,district,11,all,21,,,,,,,
2046,Butte Falls SD 91,,,2019,district,12,all,9,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,all,all,219,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,all,aian,1,0.5,,,,,,
1995,Camas Valley SD 21J,,,2019,district,all,asian,,0,,,,,,
1995,Camas Valley SD 21J,,,2019,district,all,nhpi,,0,,,,,,
1995,Camas Valley SD 21J,,,2019,district,all,black,,0,,,,,,
1995,Camas Valley SD 21J,,,2019,district,all,hispanic,8,3.7,,,,,,
1995,Camas Valley SD 21J,,,2019,district,all,white,188,85.8,,,,,,
1995,Camas Valley SD 21J,,,2019,district,all,multi,22,10,,,,,,
1995,Camas Valley SD 21J,,,2019,district,k,all,14,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,1,all,17,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,2,all,15,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,3,all,10,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,4,all,21,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,5,all,20,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,6,all,21,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,7,all,21,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,8,all,18,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,9,all,18,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,10,all,13,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,11,all,13,,,,,,,
1995,Camas Valley SD 21J,,,2019,district,12,all,18,,,,,,,
1929,Canby SD 86,,,2019,district,all,all,4672,,,,,,,
1929,Canby SD 86,,,2019,district,all,aian,17,0.4,,,,,,
1929,Canby SD 86,,,2019,district,all,asian,38,0.8,,,,,,
1929,Canby SD 86,,,2019,district,all,nhpi,8,0.2,,,,,,
1929,Canby SD 86,,,2019,district,all,black,11,0.2,,,,,,
1929,Canby SD 86,,,2019,district,all,hispanic,1398,29.9,,,,,,
1929,Canby SD 86,,,2019,district,all,white,3015,64.5,,,,,,
1929,Canby SD 86,,,2019,district,all,multi,185,4,,,,,,
1929,Canby SD 86,,,2019,district,k,all,343,,,,,,,
1929,Canby SD 86,,,2019,district,1,all,373,,,,,,,
1929,Canby SD 86,,,2019,district,2,all,361,,,,,,,
1929,Canby SD 86,,,2019,district,3,all,370,,,,,,,
1929,Canby SD 86,,,2019,district,4,all,342,,,,,,,
1929,Canby SD 86,,,2019,district,5,all,392,,,,,,,
1929,Canby SD 86,,,2019,district,6,all,363,,,,,,,
1929,Canby SD 86,,,2019,district,7,all,369,,,,,,,
1929,Canby SD 86,,,2019,district,8,all,355,,,,,,,
1929,Canby SD 86,,,2019,district,9,all,348,,,,,,,
1929,Canby SD 86,,,2019,district,10,all,365,,,,,,,
1929,Canby SD 86,,,2019,district,11,all,363,,,,,,,
1929,Canby SD 86,,,2019,district,12,all,328,,,,,,,
2139,Cascade SD 5,,,2019,district,all,all,2367,,,,,,,
2139,Cascade SD 5,,,2019,district,all,aian,38,1.6,,,,,,
2139,Cascade SD 5,,,2019,district,all,asian,39,1.6,,,,,,
2139,Cascade SD 5,,,2019,district,all,nhpi,9,0.4,,,,,,
2139,Cascade SD 5,,,2019,district,all,black,9,0.4,,,,,,
2139,Cascade SD 5,,,2019,district,all,hispanic,390,16.5,,,,,,
2139,Cascade SD 5,,,2019,district,all,white,1807,76.3,,,,,,
2139,Cascade SD 5,,,2019,district,all,multi,75,3.2,,,,,,
2139,Cascade SD 5,,,2019,district,k,all,153,,,,,,,
2139,Cascade SD 5,,,2019,district,1,all,155,,,,,,,
2139,Cascade SD 5,,,2019,district,2,all,170,,,,,,,
2139,Cascade SD 5,,,2019,district,3,all,176,,,,,,,
2139,Cascade SD 5,,,2019,district,4,all,193,,,,,,,
2139,Cascade SD 5,,,2019,district,5,all,193,,,,,,,
2139,Cascade SD 5,,,2019,district,6,all,183,,,,,,,
2139,Cascade SD 5,,,2019,district,7,all,201,,,,,,,
2139,Cascade SD 5,,,2019,district,8,all,180,,,,,,,
2139,Cascade SD 5,,,2019,district,9,all,204,,,,,,,
2139,Cascade SD 5,,,2019,district,10,all,190,,,,,,,
2139,Cascade SD 5,,,2019,district,11,all,173,,,,,,,
2139,Cascade SD 5,,,2019,district,12,all,196,,,,,,,
2185,Centennial SD 28J,,,2019,district,all,all,6184,,,,,,,
2185,Centennial SD 28J,,,2019,district,all,aian,44,0.7,,,,,,
2185,Centennial SD 28J,,,2019,district,all,asian,794,12.8,,,,,,
2185,Centennial SD 28J,,,2019,district,all,nhpi,151,2.4,,,,,,
2185,Centennial SD 28J,,,2019,district,all,black,477,7.7,,,,,,
2185,Centennial SD 28J,,,2019,district,all,hispanic,1734,28,,,,,,
2185,Centennial SD 28J,,,2019,district,all,white,2600,42,,,,,,
2185,Centennial SD 28J,,,2019,district,all,multi,384,6.2,,,,,,
2185,Centennial SD 28J,,,2019,district,k,all,411,,,,,,,
2185,Centennial SD 28J,,,2019,district,1,all,439,,,,,,,
2185,Centennial SD 28J,,,2019,district,2,all,497,,,,,,,
2185,Centennial SD 28J,,,2019,district,3,all,427,,,,,,,
2185,Centennial SD 28J,,,2019,district,4,all,461,,,,,,,
2185,Centennial SD 28J,,,2019,district,5,all,512,,,,,,,
2185,Centennial SD 28J,,,2019,district,6,all,457,,,,,,,
2185,Centennial SD 28J,,,2019,district,7,all,463,,,,,,,
2185,Centennial SD 28J,,,2019,district,8,all,492,,,,,,,
2185,Centennial SD 28J,,,2019,district,9,all,526,,,,,,,
2185,Centennial SD 28J,,,2019,district,10,all,492,,,,,,,
2185,Centennial SD 28J,,,2019,district,11,all,473,,,,,,,
2185,Centennial SD 28J,,,2019,district,12,all,534,,,,,,,
1972,Central Curry SD 1,,,2019,district,all,all,488,,,,,,,
1972,Central Curry SD 1,,,2019,district,all,aian,13,2.7,,,,,,
1972,Central Curry SD 1,,,2019,district,all,asian,3,0.6,,,,,,
1972,Central Curry SD 1,,,2019,district,all,nhpi,2,0.4,,,,,,
1972,Central Curry SD 1,,,2019,district,all,black,,0,,,,,,
1972,Central Curry SD 1,,,2019,district,all,hispanic,48,9.8,,,,,,
1972,Central Curry SD 1,,,2019,district,all,white,379,77.7,,,,,,
1972,Central Curry SD 1,,,2019,district,all,multi,43,8.8,,,,,,
1972,Central Curry SD 1,,,2019,district,k,all,37,,,,,,,
1972,Central Curry SD 1,,,2019,district,1,all,47,,,,,,,
1972,Central Curry SD 1,,,2019,district,2,all,36,,,,,,,
1972,Central Curry SD 1,,,2019,district,3,all,39,,,,,,,
1972,Central Curry SD 1,,,2019,district,4,all,36,,,,,,,
1972,Central Curry SD 1,,,2019,district,5,all,29,,,,,,,
1972,Central Curry SD 1,,,2019,district,6,all,35,,,,,,,
1972,Central Curry SD 1,,,2019,district,7,all,31,,,,,,,
1972,Central Curry SD 1,,,2019,district,8,all,39,,,,,,,
1972,Central Curry SD 1,,,2019,district,9,all,36,,,,,,,
1972,Central Curry SD 1,,,2019,district,10,all,44,,,,,,,
1972,Central Curry SD 1,,,2019,district,11,all,38,,,,,,,
1972,Central Curry SD 1,,,2019,district,12,all,41,,,,,,,
2105,Central Linn SD 552,,,2019,district,all,all,659,,,,,,,
2105,Central Linn SD 552,,,2019,district,all,aian,5,0.8,,,,,,
2105,Central Linn SD 552,,,2019,district,all,asian,2,0.3,,,,,,
2105,Central Linn SD 552,,,2019,district,all,nhpi,1,0.2,,,,,,
2105,Central Linn SD 552,,,2019,district,all,black,4,0.6,,,,,,
2105,Central Linn SD 552,,,2019,district,all,hispanic,91,13.8,,,,,,
2105,Central Linn SD 552,,,2019,district,all,white,532,80.7,,,,,,
2105,Central Linn SD 552,,,2019,district,all,multi,24,3.6,,,,,,
2105,Central Linn SD 552,,,2019,district,k,all,40,,,,,,,
2105,Central Linn SD 552,,,2019,district,1,all,56,,,,,,,
2105,Central Linn SD 552,,,2019,district,2,all,47,,,,,,,
2105,Central Linn SD 552,,,2019,district,3,all,38,,,,,,,
2105,Central Linn SD 552,,,2019,district,4,all,43,,,,,,,
2105,Central Linn SD 552,,,2019,district,5,all,55,,,,,,,
2105,Central Linn SD 552,,,2019,district,6,all,48,,,,,,,
2105,Central Linn SD 552,,,2019,district,7,all,53,,,,,,,
2105,Central Linn SD 552,,,2019,district,8,all,56,,,,,,,
2105,Central Linn SD 552,,,2019,district,9,all,65,,,,,,,
2105,Central Linn SD 552,,,2019,district,10,all,48,,,,,,,
2105,Central Linn SD 552,,,2019,district,11,all,59,,,,,,,
2105,Central Linn SD 552,,,2019,district,12,all,51,,,,,,,
2042,Central Point SD 6,,,2019,district,all,all,4854,,,,,,,
2042,Central Point SD 6,,,2019,district,all,aian,50,1,,,,,,
2042,Central Point SD 6,,,2019,district,all,asian,29,0.6,,,,,,
2042,Central Point SD 6,,,2019,district,all,nhpi,17,0.4,,,,,,
2042,Central Point SD 6,,,2019,district,all,black,19,0.4,,,,,,
2042,Central Point SD 6,,,2019,district,all,hispanic,762,15.7,,,,,,
2042,Central Point SD 6,,,2019,district,all,white,3671,75.6,,,,,,
2042,Central Point SD 6,,,2019,district,all,multi,306,6.3,,,,,,
2042,Central Point SD 6,,,2019,district,k,all,392,,,,,,,
2042,Central Point SD 6,,,2019,district,1,all,416,,,,,,,
2042,Central Point SD 6,,,2019,district,2,all,401,,,,,,,
2042,Central Point SD 6,,,2019,district,3,all,413,,,,,,,
2042,Central Point SD 6,,,2019,district,4,all,394,,,,,,,
2042,Central Point SD 6,,,2019,district,5,all,403,,,,,,,
2042,Central Point SD 6,,,2019,district,6,all,398,,,,,,,
2042,Central Point SD 6,,,2019,district,7,all,386,,,,,,,
2042,Central Point SD 6,,,2019,district,8,all,338,,,,,,,
2042,Central Point SD 6,,,2019,district,9,all,341,,,,,,,
2042,Central Point SD 6,,,2019,district,10,all,336,,,,,,,
2042,Central Point SD 6,,,2019,district,11,all,307,,,,,,,
2042,Central Point SD 6,,,2019,district,12,all,329,,,,,,,
2191,Central SD 13J,,,2019,district,all,all,3221,,,,,,,
2191,Central SD 13J,,,2019,district,all,aian,30,0.9,,,,,,
2191,Central SD 13J,,,2019,district,all,asian,27,0.8,,,,,,
2191,Central SD 13J,,,2019,district,all,nhpi,8,0.2,,,,,,
2191,Central SD 13J,,,2019,district,all,black,14,0.4,,,,,,
2191,Central SD 13J,,,2019,district,all,hispanic,1368,42.5,,,,,,
2191,Central SD 13J,,,2019,district,all,white,1624,50.4,,,,,,
2191,Central SD 13J,,,2019,district,all,multi,150,4.7,,,,,,
2191,Central SD 13J,,,2019,district,k,all,216,,,,,,,
2191,Central SD 13J,,,2019,district,1,all,237,,,,,,,
2191,Central SD 13J,,,2019,district,2,all,247,,,,,,,
2191,Central SD 13J,,,2019,district,3,all,227,,,,,,,
2191,Central SD 13J,,,2019,district,4,all,256,,,,,,,
2191,Central SD 13J,,,2019,district,5,all,274,,,,,,,
2191,Central SD 13J,,,2019,district,6,all,240,,,,,,,
2191,Central SD 13J,,,2019,district,7,all,276,,,,,,,
2191,Central SD 13J,,,2019,district,8,all,266,,,,,,,
2191,Central SD 13J,,,2019,district,9,all,267,,,,,,,
2191,Central SD 13J,,,2019,district,10,all,241,,,,,,,
2191,Central SD 13J,,,2019,district,11,all,234,,,,,,,
2191,Central SD 13J,,,2019,district,12,all,240,,,,,,,
1902,Clackamas ESD,,,2019,district,all,all,241,,,,,,,
1902,Clackamas ESD,,,2019,district,all,aian,4,1.7,,,,,,
1902,Clackamas ESD,,,2019,district,all,asian,1,0.4,,,,,,
1902,Clackamas ESD,,,2019,district,all,nhpi,,0,,,,,,
1902,Clackamas ESD,,,2019,district,all,black,8,3.3,,,,,,
1902,Clackamas ESD,,,2019,district,all,hispanic,36,14.9,,,,,,
1902,Clackamas ESD,,,2019,district,all,white,182,75.5,,,,,,
1902,Clackamas ESD,,,2019,district,all,multi,10,4.1,,,,,,
1902,Clackamas ESD,,,2019,district,k,all,14,,,,,,,
1902,Clackamas ESD,,,2019,district,1,all,8,,,,,,,
1902,Clackamas ESD,,,2019,district,2,all,12,,,,,,,
1902,Clackamas ESD,,,2019,district,3,all,18,,,,,,,
1902,Clackamas ESD,,,2019,district,4,all,18,,,,,,,
1902,Clackamas ESD,,,2019,district,5,all,22,,,,,,,
1902,Clackamas ESD,,,2019,district,6,all,22,,,,,,,
1902,Clackamas ESD,,,2019,district,7,all,14,,,,,,,
1902,Clackamas ESD,,,2019,district,8,all,17,,,,,,,
1902,Clackamas ESD,,,2019,district,9,all,14,,,,,,,
1902,Clackamas ESD,,,2019,district,10,all,14,,,,,,,
1902,Clackamas ESD,,,2019,district,11,all,19,,,,,,,
1902,Clackamas ESD,,,2019,district,12,all,49,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,all,all,725,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,all,aian,11,1.5,,,,,,
1945,Clatskanie SD 6J,,,2019,district,all,asian,4,0.6,,,,,,
1945,Clatskanie SD 6J,,,2019,district,all,nhpi,2,0.3,,,,,,
1945,Clatskanie SD 6J,,,2019,district,all,black,2,0.3,,,,,,
1945,Clatskanie SD 6J,,,2019,district,all,hispanic,70,9.7,,,,,,
1945,Clatskanie SD 6J,,,2019,district,all,white,577,79.6,,,,,,
1945,Clatskanie SD 6J,,,2019,district,all,multi,59,8.1,,,,,,
1945,Clatskanie SD 6J,,,2019,district,k,all,54,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,1,all,59,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,2,all,52,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,3,all,58,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,4,all,57,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,5,all,53,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,6,all,48,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,7,all,54,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,8,all,60,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,9,all,51,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,10,all,73,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,11,all,49,,,,,,,
1945,Clatskanie SD 6J,,,2019,district,12,all,57,,,,,,,
1927,Colton SD 53,,,2019,district,all,all,611,,,,,,,
1927,Colton SD 53,,,2019,district,all,aian,2,0.3,,,,,,
1927,Colton SD 53,,,2019,district,all,asian,3,0.5,,,,,,
1927,Colton SD 53,,,2019,district,all,nhpi,1,0.2,,,,,,
1927,Colton SD 53,,,2019,district,all,black,1,0.2,,,,,,
1927,Colton SD 53,,,2019,district,all,hispanic,39,6.4,,,,,,
1927,Colton SD 53,,,2019,district,all,white,535,87.6,,,,,,
1927,Colton SD 53,,,2019,district,all,multi,30,4.9,,,,,,
1927,Colton SD 53,,,2019,district,k,all,46,,,,,,,
1927,Colton SD 53,,,2019,district,1,all,42,,,,,,,
1927,Colton SD 53,,,2019,district,2,all,37,,,,,,,
1927,Colton SD 53,,,2019,district,3,all,45,,,,,,,
1927,Colton SD 53,,,2019,district,4,all,54,,,,,,,
1927,Colton SD 53,,,2019,district,5,all,50,,,,,,,
1927,Colton SD 53,,,2019,district,6,all,50,,,,,,,
1927,Colton SD 53,,,2019,district,7,all,45,,,,,,,
1927,Colton SD 53,,,2019,district,8,all,48,,,,,,,
1927,Colton SD 53,,,2019,district,9,all,53,,,,,,,
1927,Colton SD 53,,,2019,district,10,all,56,,,,,,,
1927,Colton SD 53,,,2019,district,11,all,31,,,,,,,
1927,Colton SD 53,,,2019,district,12,all,54,,,,,,,
2006,Condon SD 25J,,,2019,district,all,all,140,,,,,,,
2006,Condon SD 25J,,,2019,district,all,aian,2,1.4,,,,,,
2006,Condon SD 25J,,,2019,district,all,asian,,0,,,,,,
2006,Condon SD 25J,,,2019,district,all,nhpi,,0,,,,,,
2006,Condon SD 25J,,,2019,district,all,black,,0,,,,,,
2006,Condon SD 25J,,,2019,district,all,hispanic,12,8.6,,,,,,
2006,Condon SD 25J,,,2019,district,all,white,122,87.1,,,,,,
2006,Condon SD 25J,,,2019,district,all,multi,4,2.9,,,,,,
2006,Condon SD 25J,,,2019,district,k,all,16,,,,,,,
2006,Condon SD 25J,,,2019,district,1,all,10,,,,,,,
2006,Condon SD 25J,,,2019,district,2,all,10,,,,,,,
2006,Condon SD 25J,,,2019,district,3,all,17,,,,,,,
2006,Condon SD 25J,,,2019,district,4,all,11,,,,,,,
2006,Condon SD 25J,,,2019,district,5,all,12,,,,,,,
2006,Condon SD 25J,,,2019,district,6,all,12,,,,,,,
2006,Condon SD 25J,,,2019,district,7,all,10,,,,,,,
2006,Condon SD 25J,,,2019,district,8,all,6,,,,,,,
2006,Condon SD 25J,,,2019,district,9,all,11,,,,,,,
2006,Condon SD 25J,,,2019,district,10,all,12,,,,,,,
2006,Condon SD 25J,,,2019,district,11,all,7,,,,,,,
2006,Condon SD 25J,,,2019,district,12,all,6,,,,,,,
1965,Coos Bay SD 9,,,2019,district,all,all,3271,,,,,,,
1965,Coos Bay SD 9,,,2019,district,all,aian,117,3.6,,,,,,
1965,Coos Bay SD 9,,,2019,district,all,asian,21,0.6,,,,,,
1965,Coos Bay SD 9,,,2019,district,all,nhpi,17,0.5,,,,,,
1965,Coos Bay SD 9,,,2019,district,all,black,11,0.3,,,,,,
1965,Coos Bay SD 9,,,2019,district,all,hispanic,455,13.9,,,,,,
1965,Coos Bay SD 9,,,2019,district,all,white,2417,73.9,,,,,,
1965,Coos Bay SD 9,,,2019,district,all,multi,233,7.1,,,,,,
1965,Coos Bay SD 9,,,2019,district,k,all,261,,,,,,,
1965,Coos Bay SD 9,,,2019,district,1,all,263,,,,,,,
1965,Coos Bay SD 9,,,2019,district,2,all,266,,,,,,,
1965,Coos Bay SD 9,,,2019,district,3,all,264,,,,,,,
1965,Coos Bay SD 9,,,2019,district,4,all,268,,,,,,,
1965,Coos Bay SD 9,,,2019,district,5,all,275,,,,,,,
1965,Coos Bay SD 9,,,2019,district,6,all,250,,,,,,,
1965,Coos Bay SD 9,,,2019,district,7,all,246,,,,,,,
1965,Coos Bay SD 9,,,2019,district,8,all,257,,,,,,,
1965,Coos Bay SD 9,,,2019,district,9,all,234,,,,,,,
1965,Coos Bay SD 9,,,2019,district,10,all,227,,,,,,,
1965,Coos Bay SD 9,,,2019,district,11,all,222,,,,,,,
1965,Coos Bay SD 9,,,2019,district,12,all,238,,,,,,,
1964,Coquille SD 8,,,2019,district,all,all,1202,,,,,,,
1964,Coquille SD 8,,,2019,district,all,aian,32,2.7,,,,,,
1964,Coquille SD 8,,,2019,district,all,asian,3,0.2,,,,,,
1964,Coquille SD 8,,,2019,district,all,nhpi,4,0.3,,,,,,
1964,Coquille SD 8,,,2019,district,all,black,4,0.3,,,,,,
1964,Coquille SD 8,,,2019,district,all,hispanic,125,10.4,,,,,,
1964,Coquille SD 8,,,2019,district,all,white,890,74,,,,,,
1964,Coquille SD 8,,,2019,district,all,multi,144,12,,,,,,
1964,Coquille SD 8,,,2019,district,k,all,75,,,,,,,
1964,Coquille SD 8,,,2019,district,1,all,80,,,,,,,
1964,Coquille SD 8,,,2019,district,2,all,75,,,,,,,
1964,Coquille SD 8,,,2019,district,3,all,90,,,,,,,
1964,Coquille SD 8,,,2019,district,4,all,80,,,,,,,
1964,Coquille SD 8,,,2019,district,5,all,88,,,,,,,
1964,Coquille SD 8,,,2019,district,6,all,93,,,,,,,
1964,Coquille SD 8,,,2019,district,7,all,90,,,,,,,
1964,Coquille SD 8,,,2019,district,8,all,79,,,,,,,
1964,Coquille SD 8,,,2019,district,9,all,87,,,,,,,
1964,Coquille SD 8,,,2019,district,10,all,105,,,,,,,
1964,Coquille SD 8,,,2019,district,11,all,114,,,,,,,
1964,Coquille SD 8,,,2019,district,12,all,146,,,,,,,
2186,Corbett SD 39,,,2019,district,all,all,1222,,,,,,,
2186,Corbett SD 39,,,2019,district,all,aian,18,1.5,,,,,,
2186,Corbett SD 39,,,2019,district,all,asian,25,2,,,,,,
2186,Corbett SD 39,,,2019,district,all,nhpi,4,0.3,,,,,,
2186,Corbett SD 39,,,2019,district,all,black,11,0.9,,,,,,
2186,Corbett SD 39,,,2019,district,all,hispanic,79,6.5,,,,,,
2186,Corbett SD 39,,,2019,district,all,white,1022,83.6,,,,,,
2186,Corbett SD 39,,,2019,district,all,multi,63,5.2,,,,,,
2186,Corbett SD 39,,,2019,district,k,all,81,,,,,,,
2186,Corbett SD 39,,,2019,district,1,all,83,,,,,,,
2186,Corbett SD 39,,,2019,district,2,all,82,,,,,,,
2186,Corbett SD 39,,,2019,district,3,all,98,,,,,,,
2186,Corbett SD 39,,,2019,district,4,all,95,,,,,,,
2186,Corbett SD 39,,,2019,district,5,all,95,,,,,,,
2186,Corbett SD 39,,,2019,district,6,all,121,,,,,,,
2186,Corbett SD 39,,,2019,district,7,all,106,,,,,,,
2186,Corbett SD 39,,,2019,district,8,all,90,,,,,,,
2186,Corbett SD 39,,,2019,district,9,all,97,,,,,,,
2186,Corbett SD 39,,,2019,district,10,all,86,,,,,,,
2186,Corbett SD 39,,,2019,district,11,all,101,,,,,,,
2186,Corbett SD 39,,,2019,district,12,all,87,,,,,,,
1901,Corvallis SD 509J,,,2019,district,all,all,6792,,,,,,,
1901,Corvallis SD 509J,,,2019,district,all,aian,52,0.8,,,,,,
1901,Corvallis SD 509J,,,2019,district,all,asian,422,6.2,,,,,,
1901,Corvallis SD 509J,,,2019,district,all,nhpi,32,0.5,,,,,,
1901,Corvallis SD 509J,,,2019,district,all,black,88,1.3,,,,,,
1901,Corvallis SD 509J,,,2019,district,all,hispanic,1128,16.6,,,,,,
1901,Corvallis SD 509J,,,2019,district,all,white,4541,66.9,,,,,,
1901,Corvallis SD 509J,,,2019,district,all,multi,529,7.8,,,,,,
1901,Corvallis SD 509J,,,2019,district,k,all,437,,,,,,,
1901,Corvallis SD 509J,,,2019,district,1,all,490,,,,,,,
1901,Corvallis SD 509J,,,2019,district,2,all,549,,,,,,,
1901,Corvallis SD 509J,,,2019,district,3,all,498,,,,,,,
1901,Corvallis SD 509J,,,2019,district,4,all,505,,,,,,,
1901,Corvallis SD 509J,,,2019,district,5,all,535,,,,,,,
1901,Corvallis SD 509J,,,2019,district,6,all,550,,,,,,,
1901,Corvallis SD 509J,,,2019,district,7,all,481,,,,,,,
1901,Corvallis SD 509J,,,2019,district,8,all,495,,,,,,,
1901,Corvallis SD 509J,,,2019,district,9,all,526,,,,,,,
1901,Corvallis SD 509J,,,2019,district,10,all,552,,,,,,,
1901,Corvallis SD 509J,,,2019,district,11,all,534,,,,,,,
1901,Corvallis SD 509J,,,2019,district,12,all,640,,,,,,,
2216,Cove SD 15,,,2019,district,all,all,292,,,,,,,
2216,Cove SD 15,,,2019,district,all,aian,1,0.3,,,,,,
2216,Cove SD 15,,,2019,district,all,asian,,0,,,,,,
2216,Cove SD 15,,,2019,district,all,nhpi,,0,,,,,,
2216,Cove SD 15,,,2019,district,all,black,3,1,,,,,,
2216,Cove SD 15,,,2019,district,all,hispanic,17,5.8,,,,,,
2216,Cove SD 15,,,2019,district,all,white,259,88.7,,,,,,
2216,Cove SD 15,,,2019,district,all,multi,12,4.1,,,,,,
2216,Cove SD 15,,,2019,district,k,all,18,,,,,,,
2216,Cove SD 15,,,2019,district,1,all,19,,,,,,,
2216,Cove SD 15,,,2019,district,2,all,19,,,,,,,
2216,Cove SD 15,,,2019,district,3,all,17,,,,,,,
2216,Cove SD 15,,,2019,district,4,all,22,,,,,,,
2216,Cove SD 15,,,2019,district,5,all,24,,,,,,,
2216,Cove SD 15,,,2019,district,6,all,22,,,,,,,
2216,Cove SD 15,,,2019,district,7,all,27,,,,,,,
2216,Cove SD 15,,,2019,district,8,all,23,,,,,,,
2216,Cove SD 15,,,2019,district,9,all,27,,,,,,,
2216,Cove SD 15,,,2019,district,10,all,27,,,,,,,
2216,Cove SD 15,,,2019,district,11,all,18,,,,,,,
2216,Cove SD 15,,,2019,district,12,all,29,,,,,,,
2086,Creswell SD 40,,,2019,district,all,all,1290,,,,,,,
2086,Creswell SD 40,,,2019,district,all,aian,17,1.3,,,,,,
2086,Creswell SD 40,,,2019,district,all,asian,11,0.9,,,,,,
2086,Creswell SD 40,,,2019,district,all,nhpi,2,0.2,,,,,,
2086,Creswell SD 40,,,2019,district,all,black,4,0.3,,,,,,
2086,Creswell SD 40,,,2019,district,all,hispanic,171,13.3,,,,,,
2086,Creswell SD 40,,,2019,district,all,white,996,77.2,,,,,,
2086,Creswell SD 40,,,2019,district,all,multi,89,6.9,,,,,,
2086,Creswell SD 40,,,2019,district,k,all,103,,,,,,,
2086,Creswell SD 40,,,2019,district,1,all,106,,,,,,,
2086,Creswell SD 40,,,2019,district,2,all,90,,,,,,,
2086,Creswell SD 40,,,2019,district,3,all,104,,,,,,,
2086,Creswell SD 40,,,2019,district,4,all,113,,,,,,,
2086,Creswell SD 40,,,2019,district,5,all,113,,,,,,,
2086,Creswell SD 40,,,2019,district,6,all,99,,,,,,,
2086,Creswell SD 40,,,2019,district,7,all,104,,,,,,,
2086,Creswell SD 40,,,2019,district,8,all,93,,,,,,,
2086,Creswell SD 40,,,2019,district,9,all,106,,,,,,,
2086,Creswell SD 40,,,2019,district,10,all,88,,,,,,,
2086,Creswell SD 40,,,2019,district,11,all,76,,,,,,,
2086,Creswell SD 40,,,2019,district,12,all,95,,,,,,,
