school_yr,location,district_id,district_name,school_id,school_name,school_type,grade_band,virtual_status,governance,adm,total_expenditures,per_pupil_exp,fed_per_pupil_exp,state_local_per_pupil_exp,direct_classroom_expenditures,classroom_support,building_support,central_support,other_expenditures,esd_direct_support,school_expenditures,district_expenditures,general_fund,special_state_and_local_revenue_funds,special_federal_revenue_funds,special_revenue_funds,trust_and_agency_funds,internal_service_funds,enterprise_funds,esd_general_fund,esd_special_revenue_funds,esd_internal,source_file,school_year
19-20,West Linn-Wilsonville SD 3J-West Linn-Wilsonville SD 3J,1922,West Linn-Wilsonville SD 3J,1922,West Linn-Wilsonville SD 3J,District,District,NA,Public,13.299999999999899,48657.182328958297,3658.4347615758102,0,3658.4347615758102,12901.7279778169,10476.415567009401,15899.8615351266,5091.73264217001,4287.44460683531,4507.0107861243896,0,44150.171542833901,39571.747271081796,0,0,4578.4242717521201,0,0,0,4262.8107262698004,244.20005985458599,0,2019-20 School Level Spending Report.xlsx,2020
19-20,West Linn-Wilsonville SD 3J-Rosemont Ridge Middle School,1922,West Linn-Wilsonville SD 3J,2787,Rosemont Ridge Middle School,Regular,Junior High/Middle School,Not Virtual,Public,735.3,8844291.2801866904,12028.1399159345,0,12028.1399159345,5494892.8567735897,1532372.4377760901,1298491.47201343,281500.07607425598,237034.43754932299,249173.31060430501,6154244.2000000002,2440873.7695823899,8004036.6334155202,0,0,591081.33616686705,0,0,0,235672.53586663,13500.774737674899,0,2019-20 School Level Spending Report.xlsx,2020
19-20,West Linn-Wilsonville SD 3J-Three Rivers Charter School,1922,West Linn-Wilsonville SD 3J,3452,Three Rivers Charter School,Charter,Elementary,Not Virtual,Public,108.14,401233.135116808,3710.31195780292,0,3710.31195780292,104901.719061738,85181.923264391196,134889.02454199901,41399.9975882906,34860.470660388703,36645.725294097101,5610,358977.40982271102,327361.03382667497,0,0,37226.375996035596,0,0,0,34660.176837505001,1985.5484565920999,0,2019-20 School Level Spending Report.xlsx,2020
19-20,West Linn-Wilsonville SD 3J-Bolton Primary School,1922,West Linn-Wilsonville SD 3J,3455,Bolton Primary School,Regular,Elementary,Not Virtual,Public,332.94,5162969.2295190496,15507.206191863501,0,15507.206191863501,3284905.3335288898,738683.62735940795,904590.54883496696,127461.764352186,107327.95544359001,112824.373769342,3944929.96,1105214.8957497,4581060.0222882601,0,0,469084.833461439,0,0,0,106711.293474005,6113.0802953372804,0,2019-20 School Level Spending Report.xlsx,2020
19-20,West Linn-Wilsonville SD 3J-Boones Ferry Primary School,1922,West Linn-Wilsonville SD 3J,3913,Boones Ferry Primary School,Regular,Elementary,Not Virtual,Public,607.95000000000005,8507398.5233000107,13993.582569783701,0,13993.582569783701,5874690.8762491504,1015371.32947093,1188609.18911881,232745.77893287601,195981.349528235,206017.83514468599,6283253.1099999901,2018127.5781553299,7677576.0949965501,0,0,623804.59315877396,0,0,0,194855.321882385,11162.513262300399,0,2019-20 School Level Spending Report.xlsx,2020
19-20,West Linn-Wilsonville SD 3J-Arts and Technology High School,1922,West Linn-Wilsonville SD 3J,4773,Arts and Technology High School,Alternative,High School,Not Virtual,Public,84.09,2674571.2191009098,31806.0556439637,0,31806.0556439637,1657676.38268079,544157.61819773098,399690.341164571,32192.766757900499,40854.110299908301,28495.829850015001,2366933.44,279141.94925089501,1918846.4036109201,0,0,727228.98563997203,0,0,0,26951.861200904299,1543.96864911068,0,2019-20 School Level Spending Report.xlsx,2020
19-20,West Linn-Wilsonville SD 3J-Lowrie Primary School,1922,West Linn-Wilsonville SD 3J,5056,Lowrie Primary School,Regular,Elementary,Not Virtual,Public,528.29999999999995,7418907.8945404999,14042.9829538907,0,14042.9829538907,5147092.49659253,918340.74113166099,980916.81165469205,202252.80863597101,170305.03652564599,179026.60137665499,5486156.8099999996,1753724.4831638399,6862548.1092716102,0,0,377333.183892228,0,0,0,169326.534337469,9700.0670391863005,0,2019-20 School Level Spending Report.xlsx,2020
19-20,West Linn-Wilsonville SD 3J-Trillium Creek Primary School,1922,West Linn-Wilsonville SD 3J,5057,Trillium Creek Primary School,Regular,Elementary,Not Virtual,Public,547.41,2002663.77283421,3658.4347615758102,0,3658.4347615758102,531017.66258171003,431195.08613057499,654416.78217621602,209568.82448498401,176465.41746073001,185502.46424303399,0,1817161.30859118,1628719.56192954,0,0,188441.74666164099,0,0,0,175451.520275741,10050.9439672931,0,2019-20 School Level Spending Report.xlsx,2020
19-20,West Linn-Wilsonville SD 3J-Meridian Creek Middle School,1922,West Linn-Wilsonville SD 3J,5377,Meridian Creek Middle School,Regular,Junior High/Middle School,Not Virtual,Public,414.76,1517372.4017111801,3658.4347615758102,0,3658.4347615758102,402339.90196085197,326706.62560698,495836.58423376898,158785.491027551,133703.798882031,140550.961928793,0,1376821.4397823899,1234043.45098901,0,0,142777.98879337599,0,0,0,132935.59224268101,7615.3696861118897,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Lake Oswego SD 7J-Forest Hills Elementary School,1923,Lake Oswego SD 7J,53,Forest Hills Elementary School,Regular,Elementary,Not Virtual,Public,428.61,6167817.3944630995,14390.2787953223,0,14390.2787953223,3765639.9070497998,1074755.8130492701,882517.244554442,201084.146642112,243820.28316746801,141062.21313424801,3633862.46,2392892.7213288499,5377345.7977954103,0,0,649409.38353343797,0,0,0,140561.177590949,501.03554329886703,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Lake Oswego SD 7J-Hallinan Elementary School,1923,Lake Oswego SD 7J,54,Hallinan Elementary School,Regular,Elementary,Not Virtual,Public,424.19,5782210.1943776496,13631.179882547,0,13631.179882547,3432667.7056698501,1004472.88796171,904753.20569946803,199010.485439251,241305.909607354,139607.52243161999,3274386.43,2368216.2419460202,5025355.7929682797,0,0,617246.87897773995,0,0,0,139111.65376987201,495.86866174831698,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Lake Oswego SD 7J-Lake Grove Elementary School,1923,Lake Oswego SD 7J,55,Lake Grove Elementary School,Regular,Elementary,Not Virtual,Public,403.79,5959610.2039832398,14759.1822580629,0,14759.1822580629,3596466.9716085498,1067107.1914037601,876895.19098420104,189439.74142604799,229701.10856067701,132893.56534256801,3572391.84,2254324.7986406698,5225807.5929969205,0,0,600909.04564374802,0,0,0,132421.543826437,472.021516130397,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Lake Oswego SD 7J-River Grove Elementary School,1923,Lake Oswego SD 7J,56,River Grove Elementary School,Regular,Elementary,Not Virtual,Public,567.78,7829731.01038907,13790.078922098401,0,13790.078922098401,4684111.6293003904,1323493.0796409601,1232761.05761933,266376.32528512698,322988.918543256,186865.22333441401,4472998.9400000004,3169866.8470546599,6696036.5638794703,0,0,946829.22317518399,0,0,0,186201.50116093701,663.72217347759204,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Lake Oswego SD 7J-Westridge Elementary School,1923,Lake Oswego SD 7J,58,Westridge Elementary School,Regular,Elementary,Not Virtual,Public,462.04,6128549.9083447196,13264.1111339813,0,13264.1111339813,3593123.9947492899,1131429.39331556,924391.18501186301,216767.96881669,262837.36645131197,152064.54575615999,3396955.83,2579529.5325885601,5313749.3868612302,0,0,662735.97572732705,0,0,0,151524.43128746899,540.11446869137103,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Lake Oswego SD 7J-Lake Oswego Middle School,1923,Lake Oswego SD 7J,59,Lake Oswego Middle School,Regular,Junior High/Middle School,Not Virtual,Public,861.56,11099345.7366571,12882.8470874427,0,12882.8470874427,5846784.3505224604,2549342.93629763,1808904.5968081099,404204.422157622,490109.43087133701,283552.78772763797,6005777.6600000001,4810015.2889295304,9459492.4224572908,0,0,1356300.52647224,0,0,0,282545.64327770798,1007.14444993017,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Lake Oswego SD 7J-Lakeridge Middle School,1923,Lake Oswego SD 7J,60,Lakeridge Middle School,Regular,Junior High/Middle School,Not Virtual,Public,837.04,10274942.235006601,12275.3300141052,0,12275.3300141052,5345729.8561703404,2341610.1679838598,1718740.53257192,392700.76317704603,476160.915103468,275482.87459903199,5326337.12,4673122.2404076103,8709440.9625113197,0,0,1290018.3978962901,0,0,0,274504.39348295197,978.48111607961505,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Lake Oswego SD 7J-Lake Oswego High School,1923,Lake Oswego SD 7J,61,Lake Oswego High School,Regular,High School,Not Virtual,Public,1262.3800000000001,18061120.163229998,14307.1976451069,0,14307.1976451069,9515810.9843485598,4611847.7037172196,2623089.68238523,592250.77585233597,718121.01692669,415468.87990577001,10597892.449999999,7047758.8333242796,15615340.7024142,0,0,2030310.58091001,0,0,0,413993.18580355699,1475.6941022132501,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Lake Oswego SD 7J-Lakeridge High School,1923,Lake Oswego SD 7J,62,Lakeridge High School,Regular,High School,Not Virtual,Public,1215.5441018387501,17600711.214868799,14479.697765177099,0,14479.697765177099,9063324.9822506495,4497879.8722327203,2777751.0221129698,570277.52134597697,691477.81692650903,400054.45782332798,10414378.710000001,6786278.0470455196,15004363.8013751,0,0,2196292.95567038,0,0,0,398633.51384286,1420.94398046829,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Lake Oswego SD 7J-Oak Creek Elementary School,1923,Lake Oswego SD 7J,1288,Oak Creek Elementary School,Regular,Elementary,Not Virtual,Public,569.43471698113206,7637328.8858816596,13412.123739787199,0,13412.123739787199,4640186.6246159403,1308416.3185839299,1097643.0746379399,267152.642571437,323930.22547240299,187409.81641313201,4270814.08,3179104.9894685298,6400010.7293867702,0,0,1049908.34008176,0,0,0,186744.15991235999,665.65650077197904,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Lake Oswego SD 7J-Lake Oswego SD 7J,1923,Lake Oswego SD 7J,1923,Lake Oswego SD 7J,District,District,NA,Public,37.091181180112599,219284.15477103001,5912.02943109844,0,5912.02943109844,70489.451745298706,55166.125695758099,55127.303878813298,17401.480403049201,21099.7930481111,12207.2842561537,0,207076.87051487601,168462.563008878,0,0,38614.307505998797,0,0,0,12163.925491509501,43.3587646442557,0,2019-20 School Level Spending Report.xlsx,2020
19-20,Lake Oswego SD 7J-Harmony Academy,1923,Lake Oswego SD 7J,5455,Harmony Academy,Charter,High School,Not Virtual,Public,19.64,116112.25802677299,5912.02943109844,0,5912.02943109844,37324.581968825303,29210.7901175607,29190.233735678699,9214.1868832997097,11172.465321408899,6463.8292759306496,0,109648.42875084199,89201.924344980303,0,0,20446.504405862499,0,0,0,6440.8705533847697,22.9587225458802,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Bilquist Elementary School,1924,North Clackamas SD 12,65,Bilquist Elementary School,Regular,Elementary,Not Virtual,Public,403.57574257425699,7349936.5945370402,18212.037590898199,0,18212.037590898199,3664201.31103916,1119985.1964708699,1150282.2644885101,206591.318148814,1208876.50438967,205929.49443276701,3437261.11,3706745.9901042702,5640851.5677391002,0,0,554177.02378841897,107604.637201529,809223.53805722902,32150.333317992001,177312.40038555799,28617.094047208699,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Whitcomb Elementary School,1924,North Clackamas SD 12,72,Whitcomb Elementary School,Regular,Elementary,Not Virtual,Public,380.80801980197998,7252166.1536901901,19044.152897466,0,19044.152897466,3711542.0781246298,1175560.25477931,1029449.6058285,194936.47034064599,1140677.7446170901,194311.983405037,3560224.23,3497629.9402851602,5312159.7952154297,0,0,850252.482599549,101534.122325713,763571.19766192301,30336.5724825383,167309.322523854,27002.6608811837,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Milwaukie Elementary School,1924,North Clackamas SD 12,73,Milwaukie Elementary School,Regular,Elementary,Not Virtual,Public,157.11000000000001,5492362.8914031498,34958.709766425702,0,34958.709766425702,3291013.4000619198,998438.37392606295,651876.637045954,80424.957623383598,470609.52274582197,80167.312990520004,3969178.07,1443017.5084126301,4680191.1992021101,0,0,362571.83469860302,41889.942251972003,315026.63974105899,12515.962518882799,69026.822689793597,11140.4903007263,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Riverside Elementary School,1924,North Clackamas SD 12,76,Riverside Elementary School,Regular,Elementary,Not Virtual,Public,390.07,6752471.2404616298,17310.921733180199,0,17310.921733180199,3255129.91658364,1133520.1457885499,995722.26804159698,199677.698556127,1168421.21149171,199038.02290250201,2970734.22,3582698.9975591302,5085541.5578013398,0,0,550670.90590531495,104003.62659427599,782142.71124559303,31074.4160126067,171378.60560503899,27659.4172974625,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Sunnyside Elementary School,1924,North Clackamas SD 12,78,Sunnyside Elementary School,Regular,Elementary,Not Virtual,Public,566.92999999999995,9111380.4056774694,16071.438106428401,0,16071.438106428401,4468165.2750118198,1293315.34000129,1361496.90125111,290212.725004295,1698190.1644089399,289283.01669986302,3614981.89,5207115.4989776099,6870894.8762004599,0,0,618108.55020227202,151159.47400490401,1136770.75213798,45163.736431992002,249082.65920389901,40200.357495963297,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-View Acres Elementary School,1924,North Clackamas SD 12,79,View Acres Elementary School,Regular,Elementary,Not Virtual,Public,424.45,7208599.2282175999,16983.3884514491,0,16983.3884514491,3694441.90504095,959000.04654075298,1066476.8285886,217276.89684453601,1271403.5512027501,216580.84144119499,3093547.37,3898471.0167764002,5533068.3773250403,0,0,460887.228482095,113170.300991977,851079.22626244498,33813.253714848397,186483.57768877101,30097.263752423802,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Rowe Middle School,1924,North Clackamas SD 12,84,Rowe Middle School,Regular,Junior High/Middle School,Not Virtual,Public,826.53415841584103,13384226.932331,16193.1927386808,0,16193.1927386808,6016126.7572294399,2412219.32550532,2056964.03659859,423104.66975286801,2475812.14324485,421749.23668180697,5370960.5300000003,7591517.16564928,10074307.211338,0,0,944636.54459010798,220377.23992948799,1657311.93785849,65844.7619330983,363140.64540785499,58608.591273952799,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Clackamas High School,1924,North Clackamas SD 12,85,Clackamas High School,Regular,High School,Not Virtual,Public,2469.30683168316,40741743.1217039,16499.2631126091,0,16499.2631126091,16085833.695287,9760318.9406201895,6151063.2763755303,1347930.4964722199,7396596.7129489901,1259994.2310812401,16801760.399999999,22679988.490622699,28554080.429908302,0,0,5121276.0858854996,658386.61181088304,4951291.6661879597,196714.09683004199,1084898.50956202,175095.72151921401,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Milwaukie High School,1924,North Clackamas SD 12,86,Milwaukie High School,Regular,High School,Not Virtual,Public,774.92237623762298,14949139.2565827,19291.144139059699,0,19291.144139059699,6518459.4395308597,3341394.07690555,2294427.2874668399,473644.97393051098,2321213.4787489399,395413.68900260399,7436250.1900000004,7117475.37758011,11885843.2176999,0,0,845709.69853601395,206616.08802975601,1553823.38645723,61733.176857193997,340464.83013753401,54948.858865069597,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Putnam High School,1924,North Clackamas SD 12,87,Putnam High School,Regular,High School,Not Virtual,Public,1158.4283168316799,18963170.270246401,16369.739926688701,0,16369.739926688701,7463725.1984342402,4335105.8754763799,3022113.2168455101,672253.365911245,3469972.6135790502,591102.31972838601,7732182.8799999999,10639885.070518,14385534.838377001,0,0,1262574.6071331301,308869.55187529902,2322804.2774640499,92284.675668499302,508959.49350631202,82142.826222074596,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Mount Scott Elementary School,1924,North Clackamas SD 12,1264,Mount Scott Elementary School,Regular,Elementary,Not Virtual,Public,385.85,6352891.5799051998,16464.666528197999,0,16464.666528197999,2965567.8303099298,1027579.55117033,1006446.16360563,197517.471192047,1155780.56362724,196884.71591491401,2612067.5499999998,3543939.31399028,4830121.6681855703,0,0,418587.459824046,102878.455973034,773681.04477173905,30738.235235891701,169524.53398801401,27360.181926900099,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-North Clackamas SD 12,1924,North Clackamas SD 12,1924,North Clackamas SD 12,District,District,NA,Public,100.22524752475201,971685.925473087,9695.0214588705403,0,9695.0214588705403,283688.89962253597,132165.386089462,204309.98493531501,51305.526605380597,300216.12822039099,51141.167257775902,0,920544.75821531098,576143.63876751496,0,0,108728.862956129,26722.8682515529,200965.07507439799,7984.31316571549,44034.309655220903,7106.8576025549301,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Sojourner School,1924,North Clackamas SD 12,2733,Sojourner School,Regular,Elementary,Not Virtual,Public,158.599803921568,2715197.5223922599,17119.803778162201,0,17119.803778162201,1503165.98992846,332464.84386329999,323306.99449714,81187.591556674393,475072.10254668997,80927.503794892094,1177569.02,1456700.99859737,2089278.0992578899,0,0,172056.21109789101,42287.165854806102,318013.896588395,12634.6457983866,69681.373203043404,11246.1305918486,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Spring Mountain Elementary School,1924,North Clackamas SD 12,3198,Spring Mountain Elementary School,Regular,Elementary,Not Virtual,Public,487.52,8119985.46162856,16655.697123458602,0,16655.697123458602,4012470.0010794299,1146447.8085954699,1251180.7582511799,249562.56979537901,1460324.3239070899,248763.08592157299,3393468.6,4477753.7757069897,6195504.6193075804,0,0,529350.53534124396,129986.53584546701,977543.04249609495,38837.642716604802,214193.600647496,34569.4852740762,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Oak Grove Elementary,1924,North Clackamas SD 12,3342,Oak Grove Elementary,Regular,Elementary,Not Virtual,Public,324.57702970296998,5994661.4580267603,18469.148798091599,0,18469.148798091599,3006990.1008091001,918376.41263963503,930900.60365664505,166151.701733722,972242.63918764901,165619.42797868501,2847880.19,2981161.8400480701,4550941.8299951097,0,0,514881.32173020701,86541.359751601005,650820.51431774499,25857.004253406601,142604.04225375099,23015.3857249348,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Alder Creek Middle School,1924,North Clackamas SD 12,3530,Alder Creek Middle School,Regular,Junior High/Middle School,Not Virtual,Public,987.12673267326704,15866081.265892001,16072.9932041498,0,16072.9932041498,7329483.3001671396,2578156.48284702,2496275.6996867401,505312.36486637802,2956853.4183248002,503693.57609017298,6295866.4100000001,9066521.2798019201,11914289.2770792,0,0,1126942.9127086001,263195.73437121097,1979321.60647082,78638.1591720828,433697.54916041601,69996.026929757805,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-New Urban High School,1924,North Clackamas SD 12,4004,New Urban High School,Regular,High School,Supplemental Virtual,Public,112.331881188118,3175811.4986341,28271.684450077599,0,28271.684450077599,1551931.2076486601,850679.68485398905,379217.15645040298,57502.939241992302,336480.51043906203,57318.726230168802,2086751.5,1031741.27240393,2729489.9778355299,0,0,124862.68447269899,29950.837095192401,225240.50070959801,8948.7722909178192,49353.401089575702,7965.3251405931196,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Milwaukie El Puente Elementary School,1924,North Clackamas SD 12,4005,Milwaukie El Puente Elementary School,Regular,Elementary,Not Virtual,Public,309.24,5182377.9359411197,16758.4333719477,0,16758.4333719477,2579340.6337155499,791569.723729208,726865.053454209,158300.642196264,926301.88284589304,157793.519630758,2184289.5,2840294.9163103602,3889120.5378623898,0,0,408308.89108329098,82452.076519634793,620067.71098927699,24635.199855765601,135865.66513011101,21927.854500646801,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Clackamas Web Academy,1924,North Clackamas SD 12,4223,Clackamas Web Academy,Charter,Combined,Focus Virtual,Public,470.04336633663303,4557080.52323341,9695.0214588705403,0,9695.0214588705403,1330464.0164443599,619838.45912008698,958187.23791592696,240616.24224286401,1407974.5675101699,239845.41829435699,0,4317235.10493905,2702038.6793541,0,0,509924.21594400698,125326.774054892,942500.04601620301,37445.389569848099,206515.18111280299,33330.237181554599,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Clackamas Middle College,1924,North Clackamas SD 12,4226,Clackamas Middle College,Charter,High School,Not Virtual,Public,287.94,2791584.4788671802,9695.0214588705403,0,9695.0214588705403,815018.00968003995,379701.74392636202,586968.03964236495,147397.124932067,862499.56068634801,146924.93222895,0,2644659.5466382299,1655219.65217145,0,0,312370.28166835802,76772.897791565294,577358.35177290195,22938.363233957902,126507.43635223201,20417.495876717901,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Milwaukie Academy of the Arts,1924,North Clackamas SD 12,4369,Milwaukie Academy of the Arts,Charter,High School,Not Virtual,Public,287.42277227722701,3150050.42499578,10959.641089111299,0,10959.641089111299,814159.68971350195,380176.084232177,585913.66670882294,147132.35491306399,1222668.62942821,146661.01041150399,363480.48,2639908.93458428,1654008.4747824699,0,0,311809.16973723,438353.370341765,576321.24075841706,22897.1589643892,126280.190560684,20380.81985082,0,2019-20 School Level Spending Report.xlsx,2020
19-20,North Clackamas SD 12-Cascade Heights Public Charter School,1924,North Clackamas SD 12,4475,Cascade Heights Public Charter School,Charter,Elementary,Not Virtual,Public,208.96495049504901,2031271.1992013201,9720.6311124862405,0,9720.6311124862405,596829.59892395395,275558.64458726201,425976.75677586702,106969.621846711,625936.57706753002,106626.940299059,5351.52,1919292.7389022601,1201232.52300632,0,0,232046.110695815,55715.9296602623,419002.77625938703,16646.919280480201,91809.474802388693,14817.4654966702,0,2019-20 School Level Spending Report.xlsx,2020
